season,station_number,valid_15z_date,lead_day,MinT,abs_err
Summer 2015-2016,23090,2016-01-18,3,20.5,1.5
Summer 2015-2016,23090,2016-01-19,3,25.2,3.5
Summer 2015-2016,23090,2016-01-20,3,23.3,1.0
Summer 2015-2016,23090,2016-01-21,3,21.1,2.6999999999999993
Summer 2015-2016,23090,2016-01-22,3,21.2,0.3000000000000007
Summer 2015-2016,23090,2016-01-23,3,17.7,1.0
Summer 2015-2016,23090,2016-01-24,3,15.4,0.20000000000000107
Summer 2015-2016,23090,2016-01-25,3,15.5,0.0
Summer 2015-2016,23090,2016-01-26,3,16.6,0.8999999999999986
Summer 2015-2016,23090,2016-01-27,3,18.2,3.3000000000000007
Summer 2015-2016,23090,2016-01-28,3,17.1,1.1999999999999993
Summer 2015-2016,23090,2016-01-29,3,,
Summer 2015-2016,23090,2016-01-30,3,,
Summer 2015-2016,23090,2016-01-31,3,15.0,0.5
Summer 2015-2016,23090,2016-02-01,3,15.6,0.5
Summer 2015-2016,23090,2016-02-02,3,21.1,1.8000000000000007
Summer 2015-2016,23090,2016-02-03,3,17.2,0.3999999999999986
Summer 2015-2016,23090,2016-02-04,3,14.2,1.6000000000000014
Summer 2015-2016,23090,2016-02-05,3,15.4,1.5999999999999996
Summer 2015-2016,23090,2016-02-06,3,17.0,0.8000000000000007
Summer 2015-2016,23090,2016-02-07,3,17.6,0.29999999999999716
Summer 2015-2016,23090,2016-02-08,3,16.9,1.8999999999999986
Summer 2015-2016,23090,2016-02-09,3,16.4,0.1999999999999993
Summer 2015-2016,23090,2016-02-10,3,15.4,1.4999999999999982
Summer 2015-2016,23090,2016-02-11,3,15.7,0.10000000000000142
Summer 2015-2016,23090,2016-02-12,3,15.5,0.1999999999999993
Summer 2015-2016,23090,2016-02-13,3,16.9,0.09999999999999787
Summer 2015-2016,23090,2016-02-14,3,16.1,0.5000000000000018
Summer 2015-2016,23090,2016-02-15,3,15.4,0.09999999999999964
Summer 2015-2016,23090,2016-02-16,3,15.6,0.1999999999999993
Summer 2015-2016,23090,2016-02-17,3,13.4,0.3000000000000007
Summer 2015-2016,23090,2016-02-18,3,14.4,0.40000000000000036
Summer 2015-2016,23090,2016-02-19,3,15.6,0.0
Summer 2015-2016,23090,2016-02-20,3,14.4,0.5
Summer 2015-2016,23090,2016-02-21,3,18.9,1.5
Summer 2015-2016,23090,2016-02-22,3,22.5,1.3999999999999986
Summer 2015-2016,23090,2016-02-23,3,23.2,1.0
Summer 2015-2016,23090,2016-02-24,3,21.0,1.6000000000000014
Summer 2015-2016,23090,2016-02-25,3,16.3,3.3999999999999986
Summer 2015-2016,23090,2016-02-26,3,14.2,0.5
Summer 2015-2016,23090,2016-02-27,3,13.7,0.1999999999999993
Summer 2015-2016,23090,2016-02-28,3,13.8,0.6000000000000014
Summer 2015-2016,23090,2016-02-29,3,14.3,0.5
Summer 2015-2016,86338,2015-12-01,3,14.7,0.1999999999999993
Summer 2015-2016,86338,2015-12-02,3,10.1,0.9000000000000004
Summer 2015-2016,86338,2015-12-03,3,10.5,1.6999999999999993
Summer 2015-2016,86338,2015-12-04,3,10.9,0.40000000000000036
Summer 2015-2016,86338,2015-12-05,3,15.5,0.0
Summer 2015-2016,86338,2015-12-06,3,18.2,2.8999999999999986
Summer 2015-2016,86338,2015-12-07,3,18.7,0.1999999999999993
Summer 2015-2016,86338,2015-12-08,3,21.8,1.0
Summer 2015-2016,86338,2015-12-09,3,16.5,1.0999999999999996
Summer 2015-2016,86338,2015-12-10,3,13.2,0.09999999999999964
Summer 2015-2016,86338,2015-12-11,3,13.2,1.0
Summer 2015-2016,86338,2015-12-12,3,10.6,0.5
Summer 2015-2016,86338,2015-12-13,3,9.6,0.7000000000000011
Summer 2015-2016,86338,2015-12-14,3,13.2,1.299999999999999
Summer 2015-2016,86338,2015-12-15,3,14.6,0.1999999999999993
Summer 2015-2016,86338,2015-12-16,3,13.7,1.9000000000000004
Summer 2015-2016,86338,2015-12-17,3,14.1,2.799999999999999
Summer 2015-2016,86338,2015-12-18,3,20.4,1.0
Summer 2015-2016,86338,2015-12-19,3,20.3,1.1000000000000014
Summer 2015-2016,86338,2015-12-20,3,28.0,2.1000000000000014
Summer 2015-2016,86338,2015-12-21,3,16.0,1.0
Summer 2015-2016,86338,2015-12-22,3,12.2,0.1999999999999993
Summer 2015-2016,86338,2015-12-23,3,14.5,0.5999999999999996
Summer 2015-2016,86338,2015-12-24,3,16.3,0.3999999999999986
Summer 2015-2016,86338,2015-12-25,3,21.5,0.8999999999999986
Summer 2015-2016,86338,2015-12-26,3,17.0,4.4
Summer 2015-2016,86338,2015-12-27,3,12.2,0.29999999999999893
Summer 2015-2016,86338,2015-12-28,3,11.7,1.1000000000000014
Summer 2015-2016,86338,2015-12-29,3,11.9,0.5
Summer 2015-2016,86338,2015-12-30,3,12.8,1.0999999999999996
Summer 2015-2016,86338,2015-12-31,3,19.1,2.6999999999999993
Summer 2015-2016,86338,2016-01-01,3,23.1,3.3000000000000007
Summer 2015-2016,86338,2016-01-02,3,20.4,3.299999999999997
Summer 2015-2016,86338,2016-01-03,3,16.7,0.8000000000000007
Summer 2015-2016,86338,2016-01-04,3,16.3,0.0
Summer 2015-2016,86338,2016-01-05,3,16.0,1.1000000000000014
Summer 2015-2016,86338,2016-01-06,3,17.6,0.3000000000000007
Summer 2015-2016,86338,2016-01-07,3,15.9,0.40000000000000036
Summer 2015-2016,86338,2016-01-08,3,13.7,
Summer 2015-2016,86338,2016-01-09,3,13.9,2.9000000000000004
Summer 2015-2016,86338,2016-01-10,3,13.9,1.799999999999999
Summer 2015-2016,86338,2016-01-11,3,19.7,2.5
Summer 2015-2016,86338,2016-01-12,3,16.6,0.5
Summer 2015-2016,86338,2016-01-13,3,16.9,0.09999999999999787
Summer 2015-2016,86338,2016-01-14,3,,
Summer 2015-2016,86338,2016-01-15,3,12.8,0.7999999999999989
Summer 2015-2016,86338,2016-01-16,3,12.2,0.29999999999999893
Summer 2015-2016,86338,2016-01-17,3,13.1,1.8000000000000007
Summer 2015-2016,86338,2016-01-18,3,17.7,1.3000000000000007
Summer 2015-2016,86338,2016-01-19,3,20.0,2.1000000000000014
Summer 2015-2016,86338,2016-01-20,3,21.3,2.3000000000000007
Summer 2015-2016,86338,2016-01-21,3,17.2,2.1000000000000014
Summer 2015-2016,86338,2016-01-22,3,,
Summer 2015-2016,86338,2016-01-23,3,17.4,0.6999999999999993
Summer 2015-2016,86338,2016-01-24,3,15.2,1.0
Summer 2015-2016,86338,2016-01-25,3,16.1,1.0999999999999979
Summer 2015-2016,86338,2016-01-26,3,15.4,1.0999999999999996
Summer 2015-2016,86338,2016-01-27,3,17.6,2.3999999999999986
Summer 2015-2016,86338,2016-01-28,3,19.1,1.1999999999999993
Summer 2015-2016,86338,2016-01-29,3,13.7,0.6000000000000014
Summer 2015-2016,86338,2016-01-30,3,13.6,1.299999999999999
Summer 2015-2016,86338,2016-01-31,3,14.8,0.8999999999999986
Summer 2015-2016,86338,2016-02-01,3,,
Summer 2015-2016,86338,2016-02-02,3,16.7,1.299999999999999
Summer 2015-2016,86338,2016-02-03,3,19.4,1.5999999999999979
Summer 2015-2016,86338,2016-02-04,3,15.4,1.9000000000000004
Summer 2015-2016,86338,2016-02-05,3,14.0,1.3000000000000007
Summer 2015-2016,86338,2016-02-06,3,16.7,0.1999999999999993
Summer 2015-2016,86338,2016-02-07,3,17.9,1.2000000000000028
Summer 2015-2016,86338,2016-02-08,3,17.6,1.5999999999999979
Summer 2015-2016,86338,2016-02-09,3,16.0,1.3999999999999986
Summer 2015-2016,86338,2016-02-10,3,15.9,1.4999999999999982
Summer 2015-2016,86338,2016-02-11,3,16.3,1.6999999999999993
Summer 2015-2016,86338,2016-02-12,3,16.3,0.3999999999999986
Summer 2015-2016,86338,2016-02-13,3,16.1,1.5999999999999979
Summer 2015-2016,86338,2016-02-14,3,16.5,0.10000000000000142
Summer 2015-2016,86338,2016-02-15,3,14.8,0.8000000000000007
Summer 2015-2016,86338,2016-02-16,3,14.3,0.6000000000000014
Summer 2015-2016,86338,2016-02-17,3,14.4,1.700000000000001
Summer 2015-2016,86338,2016-02-18,3,17.0,1.0999999999999996
Summer 2015-2016,86338,2016-02-19,3,15.6,0.20000000000000107
Summer 2015-2016,86338,2016-02-20,3,15.2,0.6000000000000014
Summer 2015-2016,86338,2016-02-21,3,13.2,0.5999999999999996
Summer 2015-2016,86338,2016-02-22,3,17.2,1.5999999999999996
Summer 2015-2016,86338,2016-02-23,3,21.3,3.1000000000000014
Summer 2015-2016,86338,2016-02-24,3,22.4,0.0
Summer 2015-2016,86338,2016-02-25,3,19.2,0.40000000000000213
Summer 2015-2016,86338,2016-02-26,3,14.9,0.5999999999999996
Summer 2015-2016,86338,2016-02-27,3,,
Summer 2015-2016,86338,2016-02-28,3,15.2,2.5
Summer 2015-2016,86338,2016-02-29,3,15.4,0.40000000000000036
Summer 2015-2016,14015,2015-12-01,3,,
Summer 2015-2016,14015,2015-12-02,3,27.0,3.1000000000000014
Summer 2015-2016,14015,2015-12-03,3,26.2,0.5999999999999979
Summer 2015-2016,14015,2015-12-04,3,26.0,0.1999999999999993
Summer 2015-2016,14015,2015-12-05,3,26.0,0.5
Summer 2015-2016,14015,2015-12-06,3,25.9,0.29999999999999716
Summer 2015-2016,14015,2015-12-07,3,26.1,0.8999999999999986
Summer 2015-2016,14015,2015-12-08,3,26.2,0.09999999999999787
Summer 2015-2016,14015,2015-12-09,3,26.4,2.799999999999997
Summer 2015-2016,14015,2015-12-10,3,26.4,0.5999999999999979
Summer 2015-2016,14015,2015-12-11,3,25.8,0.10000000000000142
Summer 2015-2016,14015,2015-12-12,3,26.3,1.1000000000000014
Summer 2015-2016,14015,2015-12-13,3,26.2,1.0
Summer 2015-2016,14015,2015-12-14,3,26.4,0.9000000000000021
Summer 2015-2016,14015,2015-12-15,3,26.2,1.0999999999999979
Summer 2015-2016,14015,2015-12-16,3,26.0,0.6999999999999993
Summer 2015-2016,14015,2015-12-17,3,25.7,1.0999999999999979
Summer 2015-2016,14015,2015-12-18,3,25.3,0.6999999999999993
Summer 2015-2016,14015,2015-12-19,3,25.1,0.20000000000000284
Summer 2015-2016,14015,2015-12-20,3,25.3,
Summer 2015-2016,14015,2015-12-21,3,25.0,
Summer 2015-2016,14015,2015-12-22,3,25.0,
Summer 2015-2016,14015,2015-12-23,3,25.0,
Summer 2015-2016,14015,2015-12-24,3,25.0,
Summer 2015-2016,14015,2015-12-25,3,25.0,0.5
Summer 2015-2016,14015,2015-12-26,3,24.4,0.7000000000000028
Summer 2015-2016,14015,2015-12-27,3,25.0,1.6000000000000014
Summer 2015-2016,14015,2015-12-28,3,25.8,1.6999999999999993
Summer 2015-2016,14015,2015-12-29,3,25.6,2.0
Summer 2015-2016,14015,2015-12-30,3,25.5,0.10000000000000142
Summer 2015-2016,14015,2015-12-31,3,25.9,2.0
Summer 2015-2016,14015,2016-01-01,3,27.8,0.40000000000000213
Summer 2015-2016,14015,2016-01-02,3,26.2,1.3000000000000007
Summer 2015-2016,14015,2016-01-03,3,27.6,0.3000000000000007
Summer 2015-2016,14015,2016-01-04,3,26.4,1.2000000000000028
Summer 2015-2016,14015,2016-01-05,3,26.4,1.0
Summer 2015-2016,14015,2016-01-06,3,26.4,0.8000000000000007
Summer 2015-2016,14015,2016-01-07,3,28.0,0.1999999999999993
Summer 2015-2016,14015,2016-01-08,3,27.9,
Summer 2015-2016,14015,2016-01-09,3,27.2,1.0999999999999979
Summer 2015-2016,14015,2016-01-10,3,27.4,1.0
Summer 2015-2016,14015,2016-01-11,3,27.2,2.3999999999999986
Summer 2015-2016,14015,2016-01-12,3,25.9,1.4000000000000021
Summer 2015-2016,14015,2016-01-13,3,26.2,1.0
Summer 2015-2016,14015,2016-01-14,3,26.2,0.8999999999999986
Summer 2015-2016,14015,2016-01-15,3,26.1,0.5
Summer 2015-2016,14015,2016-01-16,3,25.7,0.6000000000000014
Summer 2015-2016,14015,2016-01-17,3,,
Summer 2015-2016,14015,2016-01-18,3,25.7,0.40000000000000213
Summer 2015-2016,14015,2016-01-19,3,26.1,0.1999999999999993
Summer 2015-2016,14015,2016-01-20,3,26.2,0.1999999999999993
Summer 2015-2016,14015,2016-01-21,3,26.1,0.5999999999999979
Summer 2015-2016,14015,2016-01-22,3,26.0,1.8000000000000007
Summer 2015-2016,14015,2016-01-23,3,26.0,0.3000000000000007
Summer 2015-2016,14015,2016-01-24,3,26.0,3.6999999999999993
Summer 2015-2016,14015,2016-01-25,3,25.9,0.5
Summer 2015-2016,14015,2016-01-26,3,26.1,0.5999999999999979
Summer 2015-2016,14015,2016-01-27,3,26.2,2.1000000000000014
Summer 2015-2016,14015,2016-01-28,3,26.4,1.0
Summer 2015-2016,14015,2016-01-29,3,27.0,2.1999999999999993
Summer 2015-2016,14015,2016-01-30,3,27.0,0.6999999999999993
Summer 2015-2016,14015,2016-01-31,3,26.2,2.3999999999999986
Summer 2015-2016,14015,2016-02-01,3,26.1,1.2000000000000028
Summer 2015-2016,14015,2016-02-02,3,25.6,0.9000000000000021
Summer 2015-2016,14015,2016-02-03,3,25.7,0.6000000000000014
Summer 2015-2016,14015,2016-02-04,3,25.7,1.0
Summer 2015-2016,14015,2016-02-05,3,26.1,0.9000000000000021
Summer 2015-2016,14015,2016-02-06,3,26.7,1.6999999999999993
Summer 2015-2016,14015,2016-02-07,3,26.3,0.1999999999999993
Summer 2015-2016,14015,2016-02-08,3,26.2,0.1999999999999993
Summer 2015-2016,14015,2016-02-09,3,26.2,0.3000000000000007
Summer 2015-2016,14015,2016-02-10,3,26.2,0.1999999999999993
Summer 2015-2016,14015,2016-02-11,3,25.8,0.6999999999999993
Summer 2015-2016,14015,2016-02-12,3,25.8,2.6999999999999993
Summer 2015-2016,14015,2016-02-13,3,25.9,0.7999999999999972
Summer 2015-2016,14015,2016-02-14,3,26.6,2.200000000000003
Summer 2015-2016,14015,2016-02-15,3,26.6,2.900000000000002
Summer 2015-2016,14015,2016-02-16,3,28.0,5.100000000000001
Summer 2015-2016,14015,2016-02-17,3,26.9,0.8000000000000007
Summer 2015-2016,14015,2016-02-18,3,26.3,0.3999999999999986
Summer 2015-2016,14015,2016-02-19,3,26.3,1.1999999999999993
Summer 2015-2016,14015,2016-02-20,3,26.3,3.6999999999999993
Summer 2015-2016,14015,2016-02-21,3,26.1,1.2999999999999972
Summer 2015-2016,14015,2016-02-22,3,25.1,1.7999999999999972
Summer 2015-2016,14015,2016-02-23,3,25.1,1.8999999999999986
Summer 2015-2016,14015,2016-02-24,3,25.5,1.3999999999999986
Summer 2015-2016,14015,2016-02-25,3,25.9,2.0
Summer 2015-2016,14015,2016-02-26,3,25.1,2.0
Summer 2015-2016,14015,2016-02-27,3,25.3,0.0
Summer 2015-2016,14015,2016-02-28,3,24.9,0.7000000000000028
Summer 2015-2016,14015,2016-02-29,3,24.8,1.8999999999999986
Summer 2015-2016,70351,2015-12-01,3,13.2,2.799999999999999
Summer 2015-2016,70351,2015-12-02,3,12.4,0.40000000000000036
Summer 2015-2016,70351,2015-12-03,3,6.8,0.20000000000000018
Summer 2015-2016,70351,2015-12-04,3,8.1,0.2999999999999998
Summer 2015-2016,70351,2015-12-05,3,10.3,2.200000000000001
Summer 2015-2016,70351,2015-12-06,3,12.1,0.9000000000000004
Summer 2015-2016,70351,2015-12-07,3,15.1,0.5999999999999996
Summer 2015-2016,70351,2015-12-08,3,15.0,1.8000000000000007
Summer 2015-2016,70351,2015-12-09,3,17.7,0.5
Summer 2015-2016,70351,2015-12-10,3,13.2,1.0
Summer 2015-2016,70351,2015-12-11,3,13.4,2.5999999999999996
Summer 2015-2016,70351,2015-12-12,3,7.9,4.1000000000000005
Summer 2015-2016,70351,2015-12-13,3,8.6,1.2999999999999998
Summer 2015-2016,70351,2015-12-14,3,10.2,3.6999999999999993
Summer 2015-2016,70351,2015-12-15,3,12.3,0.09999999999999964
Summer 2015-2016,70351,2015-12-16,3,13.0,0.09999999999999964
Summer 2015-2016,70351,2015-12-17,3,12.2,1.799999999999999
Summer 2015-2016,70351,2015-12-18,3,12.6,1.0
Summer 2015-2016,70351,2015-12-19,3,15.5,0.09999999999999964
Summer 2015-2016,70351,2015-12-20,3,16.8,0.6000000000000014
Summer 2015-2016,70351,2015-12-21,3,17.2,2.1000000000000014
Summer 2015-2016,70351,2015-12-22,3,10.3,3.6999999999999993
Summer 2015-2016,70351,2015-12-23,3,10.3,3.299999999999999
Summer 2015-2016,70351,2015-12-24,3,9.4,1.5
Summer 2015-2016,70351,2015-12-25,3,10.4,1.200000000000001
Summer 2015-2016,70351,2015-12-26,3,12.1,0.6999999999999993
Summer 2015-2016,70351,2015-12-27,3,9.0,2.0
Summer 2015-2016,70351,2015-12-28,3,7.6,1.1999999999999993
Summer 2015-2016,70351,2015-12-29,3,7.6,1.5999999999999996
Summer 2015-2016,70351,2015-12-30,3,8.7,0.7000000000000011
Summer 2015-2016,70351,2015-12-31,3,10.6,0.8000000000000007
Summer 2015-2016,70351,2016-01-01,3,12.6,2.4000000000000004
Summer 2015-2016,70351,2016-01-02,3,14.2,2.0
Summer 2015-2016,70351,2016-01-03,3,13.3,1.799999999999999
Summer 2015-2016,70351,2016-01-04,3,11.8,2.3999999999999986
Summer 2015-2016,70351,2016-01-05,3,11.2,2.8000000000000007
Summer 2015-2016,70351,2016-01-06,3,11.5,2.1999999999999993
Summer 2015-2016,70351,2016-01-07,3,11.0,0.40000000000000036
Summer 2015-2016,70351,2016-01-08,3,8.8,
Summer 2015-2016,70351,2016-01-09,3,12.3,0.7999999999999989
Summer 2015-2016,70351,2016-01-10,3,15.0,0.0
Summer 2015-2016,70351,2016-01-11,3,15.4,0.1999999999999993
Summer 2015-2016,70351,2016-01-12,3,18.6,0.09999999999999787
Summer 2015-2016,70351,2016-01-13,3,14.8,1.6000000000000014
Summer 2015-2016,70351,2016-01-14,3,20.7,1.1000000000000014
Summer 2015-2016,70351,2016-01-15,3,8.3,1.299999999999999
Summer 2015-2016,70351,2016-01-16,3,8.1,2.5999999999999996
Summer 2015-2016,70351,2016-01-17,3,9.2,1.799999999999999
Summer 2015-2016,70351,2016-01-18,3,10.7,1.200000000000001
Summer 2015-2016,70351,2016-01-19,3,12.6,1.299999999999999
Summer 2015-2016,70351,2016-01-20,3,,
Summer 2015-2016,70351,2016-01-21,3,17.7,2.799999999999999
Summer 2015-2016,70351,2016-01-22,3,,
Summer 2015-2016,70351,2016-01-23,3,16.4,0.8000000000000007
Summer 2015-2016,70351,2016-01-24,3,15.7,0.8000000000000007
Summer 2015-2016,70351,2016-01-25,3,15.1,2.0000000000000018
Summer 2015-2016,70351,2016-01-26,3,15.1,0.0
Summer 2015-2016,70351,2016-01-27,3,14.6,2.700000000000001
Summer 2015-2016,70351,2016-01-28,3,14.3,1.0999999999999996
Summer 2015-2016,70351,2016-01-29,3,14.2,1.3000000000000007
Summer 2015-2016,70351,2016-01-30,3,10.9,1.0999999999999996
Summer 2015-2016,70351,2016-01-31,3,12.3,2.0
Summer 2015-2016,70351,2016-02-01,3,11.1,0.9000000000000004
Summer 2015-2016,70351,2016-02-02,3,12.1,3.0
Summer 2015-2016,70351,2016-02-03,3,13.4,0.7999999999999989
Summer 2015-2016,70351,2016-02-04,3,13.2,0.8000000000000007
Summer 2015-2016,70351,2016-02-05,3,11.7,1.0
Summer 2015-2016,70351,2016-02-06,3,12.5,0.3000000000000007
Summer 2015-2016,70351,2016-02-07,3,11.9,2.3000000000000007
Summer 2015-2016,70351,2016-02-08,3,12.8,1.200000000000001
Summer 2015-2016,70351,2016-02-09,3,13.9,0.0
Summer 2015-2016,70351,2016-02-10,3,13.2,1.5
Summer 2015-2016,70351,2016-02-11,3,15.7,0.7999999999999989
Summer 2015-2016,70351,2016-02-12,3,15.4,1.0999999999999996
Summer 2015-2016,70351,2016-02-13,3,15.1,0.6999999999999993
Summer 2015-2016,70351,2016-02-14,3,16.1,0.5000000000000018
Summer 2015-2016,70351,2016-02-15,3,14.0,0.9000000000000004
Summer 2015-2016,70351,2016-02-16,3,12.1,3.0
Summer 2015-2016,70351,2016-02-17,3,9.6,0.7000000000000011
Summer 2015-2016,70351,2016-02-18,3,10.0,1.5999999999999996
Summer 2015-2016,70351,2016-02-19,3,13.1,2.3000000000000007
Summer 2015-2016,70351,2016-02-20,3,14.4,0.40000000000000036
Summer 2015-2016,70351,2016-02-21,3,13.9,2.0
Summer 2015-2016,70351,2016-02-22,3,14.2,1.1999999999999993
Summer 2015-2016,70351,2016-02-23,3,15.9,0.5999999999999996
Summer 2015-2016,70351,2016-02-24,3,18.9,4.699999999999999
Summer 2015-2016,70351,2016-02-25,3,19.0,4.0
Summer 2015-2016,70351,2016-02-26,3,18.3,2.3000000000000007
Summer 2015-2016,70351,2016-02-27,3,15.0,0.40000000000000036
Summer 2015-2016,70351,2016-02-28,3,14.7,1.8999999999999986
Summer 2015-2016,70351,2016-02-29,3,14.7,3.1000000000000014
Summer 2015-2016,40913,2015-12-01,3,21.8,0.3000000000000007
Summer 2015-2016,40913,2015-12-02,3,22.2,1.6000000000000014
Summer 2015-2016,40913,2015-12-03,3,21.1,0.09999999999999787
Summer 2015-2016,40913,2015-12-04,3,18.7,1.3999999999999986
Summer 2015-2016,40913,2015-12-05,3,18.0,1.1000000000000014
Summer 2015-2016,40913,2015-12-06,3,18.3,0.8000000000000007
Summer 2015-2016,40913,2015-12-07,3,18.6,0.6000000000000014
Summer 2015-2016,40913,2015-12-08,3,19.8,1.5
Summer 2015-2016,40913,2015-12-09,3,20.7,0.0
Summer 2015-2016,40913,2015-12-10,3,21.6,1.5
Summer 2015-2016,40913,2015-12-11,3,21.4,1.3999999999999986
Summer 2015-2016,40913,2015-12-12,3,22.8,1.0
Summer 2015-2016,40913,2015-12-13,3,,
Summer 2015-2016,40913,2015-12-14,3,19.2,1.5999999999999979
Summer 2015-2016,40913,2015-12-15,3,20.2,0.3999999999999986
Summer 2015-2016,40913,2015-12-16,3,21.2,0.6999999999999993
Summer 2015-2016,40913,2015-12-17,3,19.8,0.0
Summer 2015-2016,40913,2015-12-18,3,19.5,0.8000000000000007
Summer 2015-2016,40913,2015-12-19,3,18.7,0.3000000000000007
Summer 2015-2016,40913,2015-12-20,3,20.1,1.3000000000000007
Summer 2015-2016,40913,2015-12-21,3,20.2,1.6999999999999993
Summer 2015-2016,40913,2015-12-22,3,21.0,0.6000000000000014
Summer 2015-2016,40913,2015-12-23,3,,
Summer 2015-2016,40913,2015-12-24,3,20.9,0.09999999999999787
Summer 2015-2016,40913,2015-12-25,3,20.4,0.6999999999999993
Summer 2015-2016,40913,2015-12-26,3,20.2,1.1999999999999993
Summer 2015-2016,40913,2015-12-27,3,21.9,1.7000000000000028
Summer 2015-2016,40913,2015-12-28,3,21.4,1.2999999999999972
Summer 2015-2016,40913,2015-12-29,3,19.1,0.6000000000000014
Summer 2015-2016,40913,2015-12-30,3,18.4,0.7000000000000028
Summer 2015-2016,40913,2015-12-31,3,,
Summer 2015-2016,40913,2016-01-01,3,19.6,0.5
Summer 2015-2016,40913,2016-01-02,3,17.8,0.6999999999999993
Summer 2015-2016,40913,2016-01-03,3,,
Summer 2015-2016,40913,2016-01-04,3,20.2,1.6999999999999993
Summer 2015-2016,40913,2016-01-05,3,20.3,0.3000000000000007
Summer 2015-2016,40913,2016-01-06,3,20.4,
Summer 2015-2016,40913,2016-01-07,3,20.8,0.8000000000000007
Summer 2015-2016,40913,2016-01-08,3,20.1,
Summer 2015-2016,40913,2016-01-09,3,18.8,0.5999999999999979
Summer 2015-2016,40913,2016-01-10,3,19.5,1.1000000000000014
Summer 2015-2016,40913,2016-01-11,3,19.7,0.1999999999999993
Summer 2015-2016,40913,2016-01-12,3,20.0,2.3000000000000007
Summer 2015-2016,40913,2016-01-13,3,21.0,0.8000000000000007
Summer 2015-2016,40913,2016-01-14,3,20.5,0.1999999999999993
Summer 2015-2016,40913,2016-01-15,3,21.0,0.8999999999999986
Summer 2015-2016,40913,2016-01-16,3,19.4,0.6999999999999993
Summer 2015-2016,40913,2016-01-17,3,19.0,1.0
Summer 2015-2016,40913,2016-01-18,3,18.5,1.1999999999999993
Summer 2015-2016,40913,2016-01-19,3,19.1,0.7000000000000028
Summer 2015-2016,40913,2016-01-20,3,19.3,0.0
Summer 2015-2016,40913,2016-01-21,3,20.1,1.5999999999999979
Summer 2015-2016,40913,2016-01-22,3,21.4,0.09999999999999787
Summer 2015-2016,40913,2016-01-23,3,23.4,0.1999999999999993
Summer 2015-2016,40913,2016-01-24,3,23.1,2.0
Summer 2015-2016,40913,2016-01-25,3,22.5,0.6000000000000014
Summer 2015-2016,40913,2016-01-26,3,22.5,0.5
Summer 2015-2016,40913,2016-01-27,3,21.9,1.2999999999999972
Summer 2015-2016,40913,2016-01-28,3,22.2,1.0
Summer 2015-2016,40913,2016-01-29,3,22.9,0.40000000000000213
Summer 2015-2016,40913,2016-01-30,3,24.7,1.5
Summer 2015-2016,40913,2016-01-31,3,24.3,0.6999999999999993
Summer 2015-2016,40913,2016-02-01,3,24.5,0.10000000000000142
Summer 2015-2016,40913,2016-02-02,3,24.8,1.3000000000000007
Summer 2015-2016,40913,2016-02-03,3,23.7,0.6999999999999993
Summer 2015-2016,40913,2016-02-04,3,23.5,1.3000000000000007
Summer 2015-2016,40913,2016-02-05,3,21.7,0.0
Summer 2015-2016,40913,2016-02-06,3,20.9,1.2000000000000028
Summer 2015-2016,40913,2016-02-07,3,21.0,0.3999999999999986
Summer 2015-2016,40913,2016-02-08,3,20.7,0.8000000000000007
Summer 2015-2016,40913,2016-02-09,3,21.3,1.3000000000000007
